hour,temperature,weather_code,is_weekend,road_quality,traffic_volume,accident_risk
5,21.7,1,0,2,293,0
21,29.5,1,0,1,945,0
17,25.1,2,0,2,2521,0
16,25.2,2,0,2,2408,0
11,19.0,3,0,1,968,0
5,19.2,1,0,1,345,0
7,12.4,2,0,1,2403,1
18,24.9,3,0,1,1766,0
9,24.6,1,0,3,2483,0
0,27.2,1,0,1,528,0
12,15.1,1,0,1,1117,0
16,28.3,3,0,1,2151,0
2,31.3,1,0,1,444,0
7,7.9,3,0,2,2243,0
13,17.0,3,0,1,972,0
2,31.8,1,0,2,329,0
15,13.5,1,0,2,918,0
12,25.3,1,0,1,1175,0
19,20.1,1,0,1,516,0
23,23.3,2,0,1,553,0
16,20.4,2,0,1,2638,1
12,27.5,1,0,1,1327,1
5,9.8,3,0,3,100,0
16,10.9,1,0,3,2732,0
13,34.6,1,0,1,1132,0
16,41.0,1,0,1,2378,1
7,19.9,1,0,1,2472,0
10,37.2,4,0,2,758,0
19,12.3,2,0,1,927,0
0,14.7,1,0,1,100,0
6,34.6,1,0,1,1234,0
20,28.0,1,0,2,810,0
20,36.1,1,0,1,790,0
16,24.7,2,0,1,2739,0
9,9.9,3,0,1,1719,0
10,22.2,3,0,1,739,0
21,32.0,1,0,3,801,1
8,18.7,1,0,1,2827,0
8,17.1,1,0,1,2728,0
23,24.8,1,0,3,135,0
4,14.4,1,0,1,100,0
16,23.0,1,0,1,2653,0
8,20.6,1,0,2,2586,0
16,15.1,2,0,2,2429,0
23,29.8,2,0,1,210,0
20,26.5,1,0,2,953,0
18,16.5,2,0,2,2680,0
6,19.9,1,0,1,1314,0
22,17.3,1,0,1,1364,0
8,13.6,3,0,1,1853,0
6,3.0,1,0,3,1011,0
12,15.2,3,0,3,1068,1
10,13.8,1,0,1,825,0
13,21.1,1,0,1,863,0
18,24.4,1,0,1,2659,1
10,12.0,2,0,1,906,0
12,23.7,3,0,1,504,1
13,10.4,2,0,1,834,0
12,18.7,2,0,1,1198,0
0,14.0,1,0,1,349,0
7,27.5,1,0,2,2187,1
11,21.2,2,0,2,878,0
18,18.9,1,0,2,2864,0
11,13.7,4,0,1,786,0
7,16.7,1,0,2,2451,0
7,38.3,1,0,3,2501,1
20,15.0,1,0,1,1041,0
12,24.8,3,0,1,721,0
11,18.9,3,0,3,1068,0
15,24.5,1,0,1,905,0
0,28.4,1,0,1,498,0
12,16.5,1,0,1,1364,0
6,27.1,1,0,1,1075,0
4,47.6,4,0,1,100,1
7,25.7,1,0,1,2537,0
13,36.1,1,0,1,887,0
22,24.8,1,0,1,1179,0
12,10.7,1,0,2,1041,0
14,22.8,3,0,3,776,1
22,16.7,1,0,1,798,0
16,14.0,1,0,1,2127,0
14,19.3,4,0,1,637,0
19,18.5,1,0,1,1130,0
17,9.4,2,0,3,2736,0
17,47.1,1,0,1,2437,0
1,28.1,1,0,1,111,1
3,22.4,1,0,1,337,0
0,20.9,1,0,1,437,0
3,32.0,1,0,1,455,0
17,40.8,1,0,1,2538,0
4,26.9,1,0,2,714,0
18,21.2,1,0,1,2753,0
14,34.7,2,0,1,755,0
7,21.4,3,0,1,1706,0
19,24.4,1,0,1,773,0
16,30.0,1,0,1,2733,0
0,16.1,3,0,1,100,0
11,-0.8,2,0,2,1091,0
18,15.6,1,0,1,2465,0
14,27.7,1,0,1,751,0
8,27.0,1,0,1,2549,0
6,33.4,1,0,1,964,0
1,16.0,3,0,1,401,1
8,35.8,2,0,1,2174,0
9,21.9,2,0,1,2321,0
1,26.0,1,0,1,125,0
18,29.0,1,0,1,2632,0
10,6.2,3,0,1,752,0
12,10.0,1,0,1,1236,1
9,9.6,1,0,1,2420,0
13,30.7,1,0,1,1044,0
17,16.9,1,0,1,2796,1
18,40.3,1,0,1,2145,0
21,20.0,1,0,1,1005,1
8,5.3,3,0,1,1993,1
6,13.3,2,0,2,842,1
2,21.2,1,0,3,267,1
19,25.2,2,0,1,1062,0
5,10.2,1,0,1,150,0
20,25.7,1,0,1,1011,0
1,28.4,2,0,1,100,1
5,13.6,1,0,1,259,0
2,39.7,1,0,2,485,0
15,14.7,2,0,1,1195,0
7,10.0,3,0,3,2234,0
1,4.7,1,0,1,279,0
16,32.2,1,0,1,2434,1
8,20.2,1,0,2,2647,0
11,15.2,1,0,3,1233,0
2,5.3,1,0,2,316,0
10,16.1,1,0,2,1302,0
0,43.8,2,0,1,442,0
22,-1.4,1,0,1,885,0
12,13.7,1,0,1,910,0
14,37.9,1,0,1,991,0
4,32.5,1,0,3,100,0
20,14.3,4,0,2,689,0
16,22.0,1,0,2,2728,0
22,24.6,3,0,1,1069,0
23,21.3,3,0,1,297,0
5,37.8,3,0,2,330,0
20,23.4,1,0,1,938,0
21,31.4,3,0,1,671,0
10,21.8,1,0,2,1114,0
17,-0.3,1,0,1,2412,0
3,8.1,1,0,3,638,0
2,10.2,1,0,1,381,0
12,17.5,1,0,1,1089,0
22,40.8,1,0,1,788,1
8,23.6,1,0,1,2036,0
20,18.9,2,0,1,1089,0
5,32.4,1,0,1,200,0
11,5.5,1,0,3,1196,0
1,15.1,4,0,2,100,1
2,13.6,1,0,1,193,0
2,24.0,2,0,1,523,0
11,29.0,4,0,1,887,0
14,24.7,1,0,2,799,0
8,24.9,1,0,1,2506,0
22,16.4,3,0,1,1180,1
7,23.2,3,0,1,2028,1
10,11.6,2,0,1,970,0
15,26.7,1,0,1,1179,0
21,15.0,3,0,2,870,1
3,8.8,1,0,3,588,0
0,20.4,1,0,1,451,1
23,0.9,1,0,1,481,0
6,34.7,1,0,1,1298,0
1,28.0,2,0,1,240,0
23,23.4,3,0,1,120,1
4,3.8,2,0,1,100,1
6,13.0,1,0,2,957,0
3,20.4,1,0,1,100,0
4,17.4,2,0,1,373,1
23,3.1,1,0,1,177,1
0,6.8,3,0,1,432,0
0,17.2,3,0,1,395,1
14,7.2,2,0,1,922,0
19,33.7,1,0,1,1195,0
18,24.9,2,0,3,2529,0
9,12.0,3,0,1,1645,0
17,31.7,1,0,1,2302,0
2,29.7,3,0,1,100,0
10,22.9,1,0,1,1002,0
14,19.6,1,0,1,914,0
10,17.0,2,0,2,894,1
16,14.6,2,0,1,2616,1
16,6.6,3,0,1,2157,1
5,35.3,1,0,1,176,0
4,14.8,1,0,1,130,0
7,20.3,2,0,1,2752,0
1,10.9,1,0,2,845,0
15,17.4,1,0,1,811,1
19,48.5,1,0,2,1178,0
23,12.7,1,0,1,272,1
11,34.5,2,0,1,1135,0
5,19.7,2,0,1,109,0
0,26.8,1,0,1,100,0
3,32.4,1,0,1,100,0
16,22.7,1,0,2,2387,0
12,16.5,1,0,1,953,0
17,18.1,1,0,1,2689,0
4,18.5,1,0,2,133,1
23,38.6,2,0,1,172,0
23,5.2,2,0,2,716,0
2,2.3,1,0,1,310,0
10,3.0,2,0,1,1057,0
12,11.1,3,0,1,949,0
3,27.0,1,0,1,195,1
13,27.6,1,0,2,996,0
21,13.9,1,0,2,935,0
10,19.7,1,0,1,983,0
9,8.8,2,0,1,2668,0
18,9.8,3,0,1,2134,0
17,25.8,1,0,1,2043,1
5,30.5,2,0,1,499,0
14,15.2,2,0,1,930,0
20,36.4,1,0,2,1078,0
9,29.7,1,0,1,2418,0
4,35.9,3,0,3,229,0
4,17.0,3,0,1,503,0
9,35.2,2,0,3,2567,0
4,41.8,3,0,1,492,0
2,15.9,1,0,1,289,0
22,18.5,1,0,2,969,0
5,10.5,1,0,2,302,0
3,8.6,1,0,2,100,0
17,8.7,3,0,1,1461,0
8,11.9,4,0,3,1843,1
16,22.7,3,0,1,2205,0
12,12.3,1,0,1,1284,0
14,22.4,1,0,1,599,0
19,22.6,1,0,2,1257,0
16,15.3,1,0,1,2381,0
12,19.4,2,0,1,714,0
15,14.7,1,0,1,1211,0
21,16.9,3,0,1,698,1
3,11.9,3,0,1,763,0
4,20.8,1,0,1,165,0
4,14.0,1,0,1,244,0
8,8.3,2,0,1,2304,0
16,25.9,1,0,3,2529,0
12,26.3,2,0,1,1159,0
1,31.1,1,0,1,100,1
12,9.8,1,0,1,1131,0
21,15.2,1,0,1,918,0
20,22.3,1,0,1,827,1
22,15.0,3,0,3,519,0
18,25.7,1,0,1,2695,0
2,25.0,3,0,1,297,0
9,24.8,2,0,1,2383,1
1,34.6,2,0,2,455,0
12,26.4,1,0,2,1105,0
18,21.5,2,0,1,2673,0
16,18.1,1,0,1,2828,0
20,18.8,1,0,1,1043,0
13,9.4,2,0,1,1386,0
11,2.3,1,0,1,1285,0
20,24.6,3,0,1,956,0
11,32.2,1,0,1,661,0
10,16.7,3,0,3,821,1
6,35.9,1,0,1,1049,0
3,18.2,3,0,2,283,0
18,0.5,3,0,1,1978,0
0,29.2,1,0,1,429,0
23,15.2,1,0,1,455,0
2,30.1,2,0,1,100,0
12,7.2,1,0,1,1270,0
14,24.1,1,0,1,704,0
1,12.0,1,0,1,218,0
10,22.0,3,0,1,622,0
3,27.7,3,0,2,100,0
18,25.3,2,0,1,2717,0
16,20.7,2,0,1,2524,0
2,6.2,2,0,1,436,1
17,27.3,1,0,3,2626,0
7,30.3,1,0,1,2116,0
21,9.6,1,0,1,888,0
23,11.0,3,0,1,389,0
18,30.7,2,0,1,2631,0
4,17.9,1,0,1,100,0
6,11.3,2,0,1,1206,0
20,22.7,1,0,1,1123,1
7,13.6,2,0,1,2307,1
4,21.6,1,0,1,381,0
16,15.9,1,0,1,2454,0
4,16.7,2,0,1,398,0
3,31.1,2,0,1,100,0
21,-4.7,1,0,2,929,0
18,25.5,1,0,1,2736,0
20,29.5,2,0,1,1107,1
1,13.8,2,0,1,458,0
10,29.4,3,0,1,753,0
21,10.4,1,0,1,1112,0
12,13.4,4,0,2,767,0
14,12.2,2,0,1,815,0
11,29.5,2,0,1,949,0
21,2.6,2,0,2,1290,1
20,36.4,1,0,1,1226,0
21,17.0,1,0,2,801,0
10,26.1,2,0,1,916,0
6,25.3,1,0,1,815,0
4,21.5,2,0,1,335,0
16,14.0,1,0,1,2699,1
23,32.4,1,0,2,706,0
19,14.9,1,0,2,714,0
8,12.7,2,0,1,2671,0
13,28.8,1,0,2,998,0
11,21.5,2,0,1,926,0
5,33.6,1,0,3,112,0
16,19.4,2,0,3,2855,0
18,13.5,1,0,1,2174,0
18,22.7,1,0,1,2402,0
15,15.5,2,0,2,1073,0
11,13.8,1,0,1,1090,0
11,28.3,1,0,2,1249,0
19,38.3,3,0,1,623,0
5,17.5,1,0,1,424,0
22,10.3,1,0,1,987,0
3,18.5,1,0,1,308,0
5,25.1,1,0,1,208,0
10,22.6,1,0,1,1032,0
0,31.9,1,0,1,271,0
23,26.7,2,0,2,228,0
22,9.0,1,0,1,894,0
14,15.1,2,0,2,1074,0
10,6.2,1,0,1,733,0
18,31.4,1,0,1,2461,0
17,0.1,1,0,3,2346,0
16,7.2,2,0,1,2475,0
18,14.9,2,0,3,2477,0
20,25.6,3,0,1,973,0
13,14.8,1,0,1,1131,1
17,16.3,2,0,2,2558,0
18,16.5,2,0,1,2534,0
14,21.7,1,0,1,961,0
14,7.8,1,0,1,958,0
3,10.5,1,0,2,100,1
6,36.8,2,0,2,1146,1
12,24.0,1,0,1,1053,1
2,27.6,2,0,3,540,0
15,20.6,1,0,2,889,0
8,18.6,1,0,3,2752,1
7,24.6,1,0,1,2461,1
19,27.3,1,0,1,885,1
12,28.5,1,0,2,1309,1
16,18.7,1,0,1,2572,0
16,29.6,2,0,3,2834,0
16,-4.7,1,0,1,2534,0
0,28.9,1,0,1,461,0
7,15.7,1,0,3,2705,0
18,25.5,1,0,3,2443,0
5,13.5,1,0,1,369,0
2,6.7,1,0,1,330,0
4,23.4,1,0,2,466,1
12,5.0,1,0,3,786,0
14,16.0,4,0,1,920,0
13,11.9,1,0,1,1184,0
22,18.2,1,0,2,863,0
15,28.0,1,0,1,823,0
17,15.1,1,0,3,2168,0
21,23.1,3,0,1,1215,0
21,27.4,1,0,1,853,0
10,13.9,1,0,1,1283,0
2,14.1,2,0,1,258,0
21,33.7,1,0,2,1219,0
9,19.2,4,0,3,2116,1
9,25.1,3,0,1,2420,0
20,25.0,1,0,2,1289,0
15,8.0,1,0,1,1042,0
11,12.4,1,0,2,1061,0
1,23.8,1,0,1,435,0
8,-0.7,1,0,1,3036,1
23,17.9,1,0,1,313,0
2,11.3,3,0,1,100,1
23,31.1,1,0,3,348,1
14,23.5,2,0,1,871,0
2,31.9,2,0,1,342,0
18,19.6,3,0,1,2230,0
17,18.9,1,0,1,2600,0
7,17.0,1,0,1,2381,0
16,15.0,2,0,1,2459,0
7,46.8,3,0,1,1786,1
6,28.1,3,0,3,1055,0
6,9.3,2,0,1,1164,0
2,46.4,1,0,1,100,0
0,16.0,1,0,2,804,1
3,23.2,1,0,2,256,0
4,29.4,2,0,2,359,0
0,4.6,1,0,1,232,0
14,11.7,2,0,1,1084,0
4,36.5,3,0,3,258,1
12,17.8,2,0,1,720,0
7,30.0,1,0,1,2734,0
7,15.5,1,0,1,2334,0
4,19.0,3,0,1,423,1
8,37.9,1,0,2,2453,0
0,24.4,1,0,1,312,0
3,16.6,1,0,2,396,0
2,13.2,1,0,1,327,0
1,14.1,1,0,3,448,0
7,32.4,3,0,1,1858,0
22,27.7,4,0,1,1007,0
8,8.5,4,0,1,1793,0
1,20.9,1,0,2,117,0
13,19.3,3,0,2,915,0
13,23.2,4,0,1,1009,1
3,14.0,3,0,1,296,0
5,31.0,2,0,2,598,0
10,20.0,2,0,2,833,0
2,23.7,1,0,1,100,0
7,12.2,3,0,2,2167,0
2,12.7,1,0,1,324,0
13,46.6,1,0,1,1161,0
12,38.0,4,0,1,594,0
12,19.3,1,0,3,911,0
1,35.3,1,0,1,648,1
12,32.1,4,0,1,759,1
18,13.7,4,0,3,2285,1
5,12.8,1,0,1,455,0
15,26.7,3,0,2,742,1
1,22.6,1,0,2,582,0
7,16.0,1,0,3,2565,1
16,27.2,1,0,1,2502,0
22,5.6,1,0,1,984,0
1,21.2,1,0,3,387,1
9,7.6,1,0,1,2274,0
15,7.9,3,0,1,979,1
5,12.9,2,0,2,388,0
1,23.6,3,0,1,125,1
1,13.2,2,0,3,100,0
12,7.8,1,0,1,949,0
23,24.8,3,0,1,290,0
14,34.9,3,0,1,831,0
1,26.4,1,0,1,329,0
6,38.0,1,0,1,1134,0
2,34.1,2,0,2,100,0
7,15.1,2,0,1,2486,0
22,26.3,3,0,1,859,0
13,19.1,1,0,3,1092,0
23,30.6,1,0,1,479,0
22,19.1,1,0,1,959,0
21,12.1,2,0,3,1010,1
6,33.7,1,0,1,851,0
20,23.2,1,0,3,1077,0
6,13.4,1,0,2,825,0
0,15.0,2,0,2,414,0
16,13.3,1,0,2,2736,0
8,10.0,1,0,1,2593,0
20,15.2,3,0,2,1056,0
12,23.7,4,0,2,709,1
20,20.6,1,0,1,760,0
18,15.6,1,0,1,2467,1
20,35.0,3,0,2,677,0
18,-0.1,1,0,1,2401,0
21,23.1,2,0,2,555,0
16,18.6,2,0,1,2535,0
22,10.3,1,0,1,1004,0
22,23.6,2,0,1,1168,0
9,17.8,2,0,1,2610,0
9,32.5,1,0,1,2464,0
3,28.7,1,0,1,482,0
7,39.1,4,0,1,2177,0
21,15.2,1,0,2,902,0
19,34.0,2,0,1,1039,0
19,8.3,3,0,2,1102,0
17,18.9,1,0,1,2565,0
13,15.3,2,0,1,835,0
17,26.0,4,0,1,1775,0
13,25.8,1,0,1,705,0
19,11.0,1,0,1,590,0
20,26.6,3,0,1,703,0
23,16.2,1,0,1,265,0
14,11.8,1,0,1,804,0
21,19.9,3,0,1,663,0
3,5.2,3,0,3,100,1
12,29.3,4,0,1,484,0
22,19.4,1,0,2,966,0
7,19.7,1,0,1,2633,0
17,19.1,1,0,1,2398,0
11,36.5,2,0,1,1227,0
22,35.2,2,0,1,1030,0
13,33.5,1,0,2,1178,0
1,19.1,1,0,1,306,0
17,8.8,2,0,1,2634,0
23,19.8,1,0,1,100,0
1,23.1,1,0,1,468,0
10,28.1,3,0,2,801,1
8,23.1,1,0,1,2719,0
11,9.7,2,0,1,949,0
16,14.6,3,0,1,2348,1
14,13.7,1,0,1,1106,0
16,25.4,1,0,1,2318,0
17,25.6,1,0,1,2725,0
21,26.9,3,0,1,588,0
5,23.0,1,0,2,100,0
16,-0.6,2,0,1,2757,0
22,2.7,4,0,1,867,0
23,18.6,4,0,1,254,0
17,21.0,1,0,1,2399,0
7,32.5,3,0,2,2166,1
8,20.8,4,0,1,1945,1
5,10.2,1,0,3,340,0
4,26.6,1,0,1,100,0
11,19.8,1,0,1,988,0
10,16.0,1,0,1,1035,0
0,3.9,3,0,1,346,1
10,20.9,1,0,1,1067,0
18,22.3,3,0,1,1933,0
8,10.0,2,0,1,2556,0
1,27.4,2,0,2,496,0
11,26.5,2,0,2,703,0
3,20.5,1,0,1,266,0
3,20.1,3,0,1,281,0
17,29.5,1,0,1,2315,1
14,23.7,1,0,2,1185,0
18,13.0,1,0,1,2619,0
12,18.0,3,0,1,999,0
18,25.6,3,0,1,2431,1
16,-0.3,1,0,1,2566,0
5,10.7,1,0,2,243,0
15,26.8,2,0,2,1187,1
23,32.1,1,0,1,182,0
11,30.2,1,0,1,1092,0
18,28.9,2,0,1,2707,0
4,21.3,1,0,1,466,1
16,9.7,1,0,1,2781,0
22,18.0,1,0,1,945,0
0,0.1,1,0,2,441,0
23,33.0,1,0,3,318,0
22,11.8,1,0,1,1050,1
9,14.7,1,0,1,2550,0
14,30.6,1,0,1,1107,0
22,3.9,2,0,2,993,0
20,8.1,4,0,2,515,0
20,22.7,1,0,1,1030,0
10,25.2,3,0,2,872,0
12,19.3,1,0,2,991,1
4,19.6,1,0,1,387,1
0,32.7,1,0,1,275,0
23,26.4,1,0,1,245,0
11,25.0,2,0,1,1278,0
10,27.8,1,0,1,1451,0
16,17.0,1,0,1,2675,0
3,41.7,3,0,1,125,0
14,-3.1,1,0,2,1045,0
8,34.6,1,0,1,2530,0
20,29.0,1,0,1,1134,0
19,22.5,1,0,1,1037,0
18,20.8,1,0,1,2623,0
18,18.4,1,0,1,2857,0
11,31.0,1,0,1,631,0
4,19.6,1,0,1,198,0
9,12.7,2,0,2,2691,0
16,29.0,2,0,2,2491,0
4,35.8,4,0,2,358,1
21,0.7,3,0,1,762,0
15,43.6,3,0,1,1112,0
6,9.6,2,0,1,1232,0
8,10.4,2,0,2,2559,0
2,7.6,1,0,1,634,0
14,20.0,2,0,2,1061,0
15,7.2,1,0,1,1013,0
17,8.4,3,0,2,2294,0
13,13.1,1,0,2,720,0
2,21.4,2,0,1,333,0
11,22.3,1,0,3,1070,0
8,32.4,1,0,1,2455,0
6,32.2,1,0,3,850,0
8,30.2,1,0,2,2485,0
12,17.4,1,0,3,697,0
17,1.6,1,0,1,2810,0
4,1.4,1,0,1,620,0
12,30.2,1,0,2,1014,1
3,28.4,3,0,3,177,0
1,13.8,1,0,1,100,0
15,5.6,1,0,1,869,0
8,9.5,4,0,1,2296,1
8,21.7,1,0,2,2501,0
5,21.8,1,0,2,197,1
10,30.4,1,0,1,1009,0
21,15.5,3,0,1,692,0
23,17.6,1,0,1,100,0
21,31.3,1,0,1,938,0
0,-1.3,2,0,2,100,0
3,23.2,1,0,1,385,0
12,16.7,3,0,1,985,0
22,27.1,1,0,2,857,0
12,25.1,1,0,1,1038,0
12,13.0,2,0,1,996,0
1,14.9,1,0,2,152,0
8,-3.0,3,0,1,1544,0
23,27.5,4,0,2,100,1
7,22.4,1,0,1,2344,0
6,34.0,3,0,2,828,0
3,16.0,1,0,1,348,0
17,29.1,3,0,1,2248,0
2,9.3,1,0,1,100,1
5,-7.0,1,0,3,136,0
11,19.1,1,0,3,871,0
11,14.3,1,0,1,961,0
20,9.5,1,0,1,1043,0
7,29.0,3,0,1,2086,0
21,32.1,3,0,1,423,1
21,21.1,1,0,2,1238,0
0,18.2,1,0,1,393,0
3,20.6,3,0,2,416,1
20,13.5,1,0,2,522,0
10,25.6,1,0,1,1166,0
2,4.6,1,0,2,100,0
12,9.3,1,0,1,909,0
16,12.1,1,0,1,2786,0
21,25.4,2,0,2,1131,0
21,17.0,2,0,1,864,1
9,33.6,1,0,1,2659,0
20,28.0,3,0,3,872,0
11,12.0,1,0,1,918,0
14,26.3,1,0,1,1095,0
20,15.9,1,0,2,924,0
9,24.7,1,0,1,2577,0
13,28.5,1,0,3,1074,0
12,31.1,1,0,1,1100,1
4,22.0,1,0,1,684,1
5,36.0,1,0,2,489,0
23,24.4,2,0,1,499,0
1,21.4,2,0,2,194,0
21,17.0,1,0,3,696,0
16,13.7,2,0,2,2462,1
3,24.2,3,0,1,142,1
13,21.0,2,0,1,1119,1
9,22.6,1,0,3,2460,1
2,24.8,1,0,1,565,0
2,22.6,3,0,1,100,0
14,40.1,1,0,1,944,1
5,14.7,1,0,1,374,0
16,24.3,1,0,1,2304,0
11,17.7,2,0,3,1181,1
21,-4.6,2,0,1,1174,0
19,18.1,1,0,1,913,0
23,10.6,1,0,2,829,0
10,19.3,4,0,1,576,0
3,19.7,1,0,2,100,0
5,23.9,1,0,1,205,0
0,14.7,1,0,3,338,0
19,15.9,3,0,1,477,0
22,27.0,2,0,2,1123,1
15,11.9,3,0,1,1292,0
14,1.6,1,0,1,721,1
16,21.6,1,0,1,2539,0
7,30.7,1,0,3,2691,0
11,26.9,3,0,1,953,0
21,21.8,1,0,2,1431,0
20,32.5,1,0,1,906,0
9,30.8,2,0,1,2897,0
14,16.7,1,0,1,987,0
8,22.5,1,0,2,2397,0
1,22.9,3,0,2,615,0
4,19.1,1,0,3,226,0
5,31.3,1,0,3,514,0
6,18.5,1,0,1,901,0
20,15.0,1,0,2,745,1
0,-5.9,1,0,1,100,0
22,12.0,2,0,2,1141,0
6,6.8,1,0,1,787,0
19,19.6,3,0,2,757,0
11,7.5,1,0,1,870,0
15,26.1,1,0,1,824,0
15,31.1,1,0,1,848,0
10,19.7,2,0,1,1041,1
20,10.2,1,0,1,404,1
3,22.9,3,0,2,408,1
12,38.9,2,0,2,741,1
6,35.8,3,0,1,566,1
3,5.9,2,0,1,100,0
14,5.6,1,0,1,1053,0
18,3.0,3,0,2,2292,0
8,8.6,3,0,1,1972,0
10,22.5,4,0,1,887,0
7,14.4,1,0,1,2607,0
0,11.6,2,0,1,448,0
22,30.4,1,0,1,799,0
23,25.3,1,0,1,618,0
7,3.0,2,0,1,2433,0
12,29.8,4,0,1,856,1
21,25.1,1,0,1,970,0
3,25.3,3,0,1,150,1
7,14.3,1,0,1,2687,0
2,18.1,1,0,1,427,0
8,0.3,1,0,1,2062,1
1,28.7,1,0,2,383,0
1,10.0,3,0,1,659,0
12,11.3,1,0,2,1037,1
14,11.2,1,0,1,897,0
22,38.0,1,0,1,923,0
11,13.3,1,0,1,887,0
3,29.4,3,0,1,100,0
7,19.8,1,0,1,2463,0
8,11.7,1,0,2,2462,0
22,9.9,3,0,2,920,1
4,13.7,1,0,1,195,1
23,19.3,3,0,1,642,0
19,26.0,1,0,1,812,0
17,15.3,1,0,1,2529,0
10,14.9,4,0,3,650,1
14,11.2,3,0,1,692,0
21,8.1,1,0,3,944,0
8,7.2,2,0,1,2540,0
16,29.9,3,0,1,2160,0
11,14.7,1,0,1,906,0
6,15.6,1,0,1,700,0
9,13.3,1,0,1,2773,0
9,16.8,1,0,1,2304,0
12,23.7,1,0,1,950,0
18,15.1,3,0,1,2011,0
10,21.8,1,0,1,979,0
12,34.2,3,0,1,517,0
20,11.8,1,0,2,1172,0
7,15.6,1,0,2,1936,1
7,26.4,2,0,1,2695,0
3,35.0,1,0,1,531,0
14,7.6,1,0,1,1180,0
10,3.0,1,0,2,939,0
10,20.0,2,0,1,1025,0
0,19.0,1,0,1,166,0
16,27.0,1,0,1,2513,0
14,25.5,4,0,2,925,0
19,19.7,4,0,1,580,1
5,30.5,1,0,1,273,0
23,13.2,1,0,1,204,0
21,22.1,2,0,1,1234,0
14,7.8,3,0,2,611,0
8,19.6,1,0,1,2625,0
13,5.4,1,0,3,989,1
17,8.8,3,0,1,1975,1
16,37.1,3,0,1,2131,0
17,1.8,2,0,2,2423,0
4,17.8,1,0,1,320,0
19,28.3,1,0,1,1222,0
19,42.2,2,0,1,844,0
8,21.8,1,0,2,2554,0
10,22.3,1,0,1,1176,0
23,20.4,1,0,2,393,0
21,30.6,1,0,1,1256,0
0,24.3,1,0,3,276,0
17,14.2,3,0,1,2134,0
5,31.2,2,0,1,520,0
1,15.4,3,0,1,100,0
14,4.0,3,0,3,718,0
20,4.0,1,0,2,1075,0
13,18.0,1,0,1,1184,0
4,21.0,1,0,1,348,0
5,29.6,1,0,1,579,0
5,26.4,3,0,1,133,0
21,20.8,1,0,1,753,0
17,30.1,1,0,1,2658,0
13,20.1,1,0,1,977,0
9,7.1,1,0,1,2332,0
13,4.9,2,0,2,1341,0
12,32.8,1,0,1,1149,0
2,-2.5,1,0,1,430,0
5,18.0,1,0,1,618,0
7,49.8,3,0,1,1922,0
11,24.6,1,0,1,1282,0
12,17.9,1,0,1,1083,0
10,3.2,1,0,1,882,0
11,36.2,1,0,1,998,0
0,32.1,1,0,3,337,0
16,26.8,2,0,1,2722,1
15,20.0,2,0,1,729,1
10,25.7,2,0,2,650,0
12,18.5,1,0,1,842,0
17,10.3,1,0,1,2486,0
10,29.6,1,0,1,1142,0
11,19.5,1,0,1,908,0
5,25.2,1,0,1,383,0
8,18.8,1,0,1,2820,0
15,24.6,2,0,2,660,0
3,19.9,2,0,1,272,0
2,19.1,3,0,1,723,0
15,20.3,2,0,1,857,0
23,49.6,1,0,1,136,0
11,28.0,1,0,1,1104,0
10,45.9,1,0,2,894,1
4,19.9,1,0,2,515,1
17,16.9,1,0,1,2995,0
18,9.3,1,0,1,2514,0
22,36.0,1,0,2,1547,0
22,10.9,2,0,1,909,0
5,38.1,2,0,1,266,0
21,9.8,1,0,1,808,0
17,28.9,1,0,3,2409,0
5,4.1,1,0,1,252,0
3,15.6,2,0,2,382,0
11,20.2,1,0,1,750,0
18,14.0,2,0,1,2396,1
1,18.3,1,0,1,201,0
16,18.4,1,0,1,2678,1
10,28.1,1,0,2,1023,0
10,-0.9,1,0,1,1023,1
20,14.4,1,0,1,1016,0
15,32.5,2,0,1,651,0
1,25.6,1,0,1,621,0
1,32.7,1,0,1,115,0
22,27.6,3,0,1,978,1
7,9.2,1,0,1,2454,0
12,26.6,1,0,3,877,0
9,21.0,1,0,1,2708,0
7,42.7,2,0,2,2261,1
3,28.0,2,0,1,100,0
14,25.2,1,0,1,1031,0
0,26.7,4,0,1,277,0
10,24.7,2,0,2,1163,0
6,24.4,1,0,1,1143,0
16,17.3,2,0,2,2486,0
19,25.4,1,0,1,1020,0
23,29.5,2,0,1,270,0
17,30.6,1,0,1,2783,0
21,29.4,2,0,1,803,0
21,35.1,1,0,1,1006,0
11,31.2,3,0,2,953,0
8,26.3,1,0,2,2721,0
4,8.6,2,0,2,166,0
9,8.6,1,0,2,2305,0
3,17.5,3,0,3,100,0
4,20.5,2,0,3,231,0
9,34.0,1,0,1,2550,0
10,-7.8,3,0,1,705,0
20,9.7,1,0,1,1139,0
23,18.1,2,0,1,286,0
9,10.0,2,0,3,2621,0
7,12.0,1,0,1,2529,0
1,15.0,4,0,1,100,0
22,10.5,1,0,1,770,0
7,12.3,1,0,1,2731,1
15,33.6,3,0,1,612,0
21,26.1,2,0,1,1170,0
4,27.6,1,0,1,325,0
2,19.7,1,0,1,103,0
11,30.1,2,0,1,1149,0
12,28.5,1,0,1,904,0
12,26.0,3,0,1,830,0
9,13.5,2,0,1,2458,0
3,15.6,1,0,1,100,0
8,30.6,1,0,2,2634,1
21,14.8,1,0,1,1153,0
23,7.1,1,0,2,201,0
22,14.6,2,0,2,1128,0
